Date,Time,Course,Horse,Race Type,A/W Course Type,H/Cap,No. of Rnrs,Value,8:30PM Price,7:30AM Price,Class,Class Move,Sex,Age,Weight,Irish?,Draw IV,Comb. Total,Comb. Rank,Race Rank,Comp. Rank,PRB Rank,Speed Rank,MSAI Rank,No. of Top,Comp. Total,>100,<50,Clear By,Fin Pos,BSP,Win P/L <2%,Place P/L <2%,Month,Classification,Trainer,Jockey,Trainer PRB,Jockey PRB,Jockey Claim,LTO Fin Pos,Race Rating,Ability,Going,Distance,Course/Sim,TrainrF,JockyF,Draw,Speed,Total,Draw/Stall,SP (Dec),Distance (Yards),Morning Price,DSLR,Runs Last 90 Days,Runs Last Year,Runs Last 2 Years,Days Since Win,Races Since Win,Place BSP,Act. Going
260719,1340,Curragh,Bold Commander,Turf, ,N,12,6.33,3.75,3.25,4,S,c,2,133,Y,1.06,5,1,2,1,1,1,0,4,559,3,1,88,0,0,0,0,Jul,Mdn-EBF,A P O'Brien,Ryan Moore,40.35,46.68,0,2,0,100,60,100,33.33,80,80,106,91.04,650.37,2,0,1100,0,16,2,2,2,0,0,0, 
260719,1340,Curragh,Litmus Test,Turf, ,N,12,9.33,4,4,4,U,c,2,133,Y,0.26,21,4,3,10,99,99,0,0,319,0,5,22.67,0,0,0,0,Jul,Mdn-EBF,P Twomey,W J Lee,51.5,39.2,0,2,-20,33.33,33.33,33.33,33.33,80,80,26,33.33,352.65,7,0,1100,0,100,0,1,1,0,0,0, 
260719,1340,Curragh,Abletai,Turf, ,N,12,9.66,4.5,4.5,4,D,c,2,133,Y,0.46,13,2,2,6,2,2,0,0,382,0,3,10.01,0,0,0,0,Jul,Mdn-EBF,M C Grassick,Wayne Lordan,50.8,41.74,0,6,0,50,33.33,60,33.33,80,80,46,80.59,463.25,10,0,1100,0,15,3,3,3,0,0,0, 
260719,1340,Curragh,Star Above Me,Turf, ,N,12,23,6,7,4,S,f,2,128,Y,1.58,23,5,3,3,99,99,0,0,458,3,4,40,0,0,0,0,Jul,Mdn-EBF,Andrew Slattery,Andrew Slattery,27.54,26.21,0,0,-20,33.33,33.33,33.33,33.33,100,100,125,33.33,491.65,1,0,1100,0,0,0,0,0,0,0,0, 
260719,1340,Curragh,Atlantic Bridge,Turf, ,N,12,21,7.5,8,4,S,c,2,133,Y,1.02,24,6,3,5,99,99,0,0,395,1,4,12.66,0,0,0,0,Jul,Mdn-EBF,Robson Aguiar,Donagh O'Connor,19.54,37.97,0,0,-20,33.33,33.33,33.33,33.33,80,80,102,33.33,428.65,12,0,1100,0,0,0,0,0,0,0,0, 
260719,1340,Curragh,La Tache,Turf, ,N,12,11.66,9,9,4,S,c,2,133,Y,1.08,17,3,8,2,3,6,0,0,471,2,1,13.01,0,0,0,0,Jul,Mdn-EBF,G M Lyons,Colin Keane,48.73,49.87,0,4,-30,50,50,33.33,50,100,80,108,33.33,504.66,9,0,1100,0,11,2,2,2,0,0,0, 
260719,1340,Curragh,Southern Boulevard,Turf, ,N,12,16.33,21,23,4,S,f,2,128,Y,1.06,25,7,8,7,4,4,0,0,372,2,5,34,0,0,0,0,Jul,Mdn-EBF,G M Lyons,Gary Carroll,48.73,29.22,0,5,-30,33.33,33.33,33.33,33.33,100,33.33,106,73.13,445.78,6,0,1100,0,15,1,1,1,0,0,0, 
260719,1340,Curragh,Brageiro,Turf, ,N,12,20.33,34,34,4,S,f,2,128,Y,0.4,27,9,3,9,99,99,0,0,323,1,5,4,0,0,0,0,Jul,Mdn-EBF,Ross O'Sullivan,Shane Foley,36.93,35,0,0,-20,33.33,33.33,33.33,33.33,50,100,40,33.33,356.65,3,0,1100,0,0,0,0,0,0,0,0, 
260719,1340,Curragh,My Irish Lady,Turf, ,N,12,16.33,34,34,4,S,f,2,128,Y,1.58,25,7,8,4,6,5,0,0,418,1,4,23,0,0,0,0,Jul,Mdn-EBF,J P Murtagh,Ben Coen,43.65,39.37,0,6,-30,33.33,33.33,33.33,33.33,80,80,125,64.17,482.49,5,0,1100,0,15,1,1,1,0,0,0, 
260719,1340,Curragh,Invincible Irish,Turf, ,N,12,17.33,51,51,4,S,g,2,133,Y,0.5,28,10,3,11,99,99,0,0,296,0,5,30.67,0,0,0,0,Jul,Mdn-EBF,Daniel McLoughlin,Nathan Crosse,38.96,22.98,0,0,-20,33.33,33.33,33.33,33.33,80,33.33,50,33.33,329.98,11,0,1100,0,0,0,0,0,0,0,0, 
260719,1340,Curragh,The Drambling Man,Turf, ,N,12,15.33,81,81,4,U,g,2,133,Y,0.66,30,11,8,12,5,3,0,0,265,0,6,0,0,0,0,0,Jul,Mdn-EBF,Kevin Coleman,Rory Cleary,5.57,20.56,0,6,-30,33.33,33.33,33.33,33.33,33.33,33.33,66,77.61,343.59,8,0,1100,0,17,3,3,3,0,0,0, 
260719,1340,Curragh,Stellar Path,Turf, ,N,12,39.33,126,101,4,S,f,2,128,Y,0.92,35,12,8,8,7,7,0,0,338,0,5,15.33,0,0,0,0,Jul,Mdn-EBF,Kieran P Cotter,Gavin Ryan,11.9,31.52,0,8,-30,33.33,33.33,33.33,33.33,33.33,80,92,33.33,371.98,4,0,1100,0,49,2,2,2,0,0,0, 
260719,1345,Stratford,Edelak,Hurdle, ,N,5,3,2.5,2.25,3,U,g,4,160, ,0,8,2,2,2,2,1,0,1,533,5,2,163.34,0,0,0,0,Jul,Nov-Hdle,Dan Skelton,Mr Harry Atkins,55.7,0,5,250,35,100,100,100,100,100,33.33,0,95.52,628.85,0,0,3590,0,7,5,8,11,21,2,0, 
260719,1345,Stratford,Obsessedwithyou,Hurdle, ,N,5,3.33,2.5,2.63,3,S,m,7,153, ,0,6,1,3,1,1,3,0,3,580,5,1,46.67,0,0,0,0,Jul,Nov-Hdle,Jamie Snowden,Gavin Sheehan,55.54,72.05,0,1,0,100,100,100,80,100,100,0,33.33,613.33,0,0,3590,0,36,2,7,13,36,1,0, 
260719,1345,Stratford,Angel Of My Dreams,Hurdle, ,N,5,6.66,201,201,3,U,m,5,147, ,0,16,4,4,5,4,4,0,0,216,0,6,0,0,0,0,0,Jul,Nov-Hdle,Graeme McPherson,Mr N Slatter,19.68,31.26,3,4,-10,33.33,33.33,33.33,33.33,33.33,50,0,33.33,249.98,0,0,3590,0,7,3,4,5,0,0,0, 
260719,1345,Stratford,He's Tailor Made,Hurdle, ,N,5,10,201,201,3,U,g,5,154, ,0,18,5,5,4,5,5,0,0,293,1,5,76.67,0,0,0,0,Jul,Nov-Hdle,Adrian Wintle,Mr Rian Corcoran,53.15,46.1,5,10,-20,33.33,33.33,33.33,33.33,100,60,0,33.33,326.65,0,0,3590,0,18,1,3,3,0,0,0, 
260719,1353,Redcar,Hey Up Ronnie,Turf, ,N,14,13,1.8,1.8,4,D,g,2,133, ,1.13,13,2,3,2,3,7,8,0,519,3,2,61.34,0,0,0,0,Jul,Mdn,Ollie Pears,Harry Russell,52.32,38.42,0,5,-20,33.33,70,33.33,70,100,100,113,33.33,552.99,5,0,1540,0,37,1,1,1,0,0,0, 
260719,1353,Redcar,Mojito Madness,Turf, ,N,14,8.33,4,3,4,S,c,2,133, ,1.47,5,1,2,1,1,6,2,3,528,3,1,8.67,0,0,0,0,Jul,Mdn,Gihan Arnolda,Ray Dawson,66,37.12,0,3,-10,50,70,50,33.33,100,100,125,77.61,605.94,8,0,1540,0,18,2,2,2,0,0,0, 
260719,1353,Redcar,Coul Blue,Turf, ,N,14,12.66,9,10,4,S,g,2,133, ,0.56,24,5,2,12,99,99,12,0,349,0,4,27,0,0,0,0,Jul,Mdn,Michael Dods,Mark Winn,36.4,26.12,0,0,-10,33.33,33.33,33.33,33.33,80,80,56,33.33,382.65,14,0,1540,0,0,0,0,0,0,0,0, 
260719,1353,Redcar,Bonjour Belle,Turf, ,N,14,17.66,11,11,4,S,f,2,128, ,1.59,29,8,9,10,2,5,3,0,404,1,3,6.67,0,0,0,0,Jul,Mdn,Brian Ellison,Ben Robinson,31.98,19.95,0,7,-30,50,33.33,50,33.33,80,33.33,125,79.1,484.09,1,0,1540,0,24,2,2,2,0,0,0, 
260719,1353,Redcar,Kompozitor,Turf, ,N,14,14.66,17,17,4,S,c,2,133, ,0.62,28,7,3,14,99,99,1,1,308,0,5,0,0,0,0,0,Jul,Mdn,David Barron,Lewis Edmunds,25.12,46.89,0,0,-20,33.33,33.33,33.33,33.33,33.33,80,62,33.33,341.98,3,0,1540,0,0,0,0,0,0,0,0, 
260719,1353,Redcar,Gerry's Darling,Turf, ,N,14,10.66,15,19,4,D,f,2,128, ,1.09,16,3,3,7,4,1,11,1,422,2,4,13,0,0,0,0,Jul,Mdn,Roger Fell,Kevin Stott,40.71,26.5,0,7,-20,33.33,33.33,33.33,33.33,100,80,109,64.17,486.49,13,0,1540,0,10,2,2,2,0,0,0, 
260719,1353,Redcar,Nosey Book,Turf, ,N,14,13.66,17,21,4,S,g,2,133, ,1.59,19,4,3,3,99,99,4,0,458,3,4,20,0,0,0,0,Jul,Mdn,Tim Easterby,O McSweeney,35.17,40.01,0,0,-20,33.33,33.33,33.33,33.33,100,100,125,33.33,491.65,4,0,1540,0,0,0,0,0,0,0,0, 
260719,1353,Redcar,Tommo's Queen,Turf, ,N,14,20,23,29,4,S,f,2,128, ,1.3,26,6,3,4,99,99,4,0,438,2,4,0,0,0,0,0,Jul,Mdn,Michael Easterby,Billy Garritty,27.38,28.56,0,0,-20,33.33,33.33,33.33,33.33,80,100,125,33.33,471.65,7,0,1540,0,0,0,0,0,0,0,0, 
260719,1353,Redcar,Hicko's Lad,Turf, ,N,14,18,26,34,4,D,g,2,133, ,0.96,36,13,14,8,99,2,6,0,409,1,4,1,0,0,0,0,Jul,Mdn,Michael Easterby,Miss Joanna Mason,27.38,39.92,0,7,-40,33.33,33.33,33.33,33.33,80,100,96,73.13,482.45,6,0,1540,0,62,1,2,2,0,0,0, 
260719,1353,Redcar,Be More Ruthless,Turf, ,N,14,21.33,41,67,4,S,f,2,128, ,0.29,38,14,9,13,5,9,13,0,322,0,5,13.67,0,0,0,0,Jul,Mdn,Adrian Nicholls,Jack Garritty,39.26,29.07,0,10,-30,33.33,33.33,33.33,33.33,80,80,29,32.83,355.15,11,0,1540,0,25,1,1,1,0,0,0, 
260719,1353,Redcar,Thai Paddy,Turf, ,N,14,19.33,81,101,4,S,c,2,133, ,0.95,34,11,9,9,99,3,14,0,408,1,4,3.33,0,0,0,0,Jul,Mdn,Tim Easterby,S B Kirrane,35.17,26.62,0,10,-30,33.33,33.33,33.33,33.33,100,80,95,64.17,472.49,12,0,1540,0,13,1,1,1,0,0,0, 
260719,1353,Redcar,Bedwyr,Turf, ,N,14,29.33,101,126,4,S,g,2,133, ,0.85,35,12,3,11,99,99,10,0,398,1,4,49,0,0,0,0,Jul,Mdn,Tony Coyle,Cam Hardie,37.7,31.17,0,10,-20,33.33,33.33,33.33,33.33,80,100,85,33.33,431.65,9,0,1540,0,24,1,1,1,0,0,0, 
260719,1353,Redcar,Dave's Matey,Turf, ,N,14,19.33,101,126,4,D,g,2,133, ,0.99,30,9,9,6,6,4,7,0,432,2,4,10,0,0,0,0,Jul,Mdn,Tim Easterby,Mr Jake Dickson,35.17,43.7,7,10,-30,33.33,33.33,33.33,33.33,100,100,99,62.68,495,10,0,1540,0,49,2,2,2,0,0,0, 
260719,1353,Redcar,Bollin Marsha,Turf, ,N,14,20.66,126,201,4,S,f,2,128, ,1.25,32,10,9,4,99,8,8,0,438,2,4,6,0,0,0,0,Jul,Mdn,Tim Easterby,Duran Fentiman,35.17,31.28,0,8,-30,33.33,33.33,33.33,33.33,100,80,125,47.76,486.08,2,0,1540,0,24,2,2,2,0,0,0, 
260719,1410,Curragh,White Sand Beach,Turf, ,N,8,4,2.38,2.38,4,U,f,3,129,Y,1.79,6,1,1,2,2,1,0,3,555,1,0,96.68,0,0,0,0,Jul,Mdn-Fil-EBF,A P O'Brien,Ryan Moore,40.35,46.68,0,2,65,90,50,70,60,80,80,125,94.02,649.02,3,0,1980,0,6,5,9,9,0,0,0, 
260719,1410,Curragh,Star Performer,Turf, ,N,8,7.33,4,4.33,4,S,f,3,129,Y,0,15,3,2,7,99,99,0,0,333,2,5,86.67,0,0,0,0,Jul,Mdn-Fil-EBF,Joseph Patrick O'Brien,Dylan Browne McMonagle,58.76,55.56,0,0,-10,33.33,33.33,33.33,33.33,100,100,0,33.33,366.65,5,0,1980,0,0,0,0,0,0,0,0, 
260719,1410,Curragh,Mathoura,Turf, ,N,8,7,5.5,4.5,4,S,f,3,129,Y,1.79,8,2,2,1,1,3,0,2,635,4,0,80,0,0,0,0,Jul,Mdn-Fil-EBF,Mrs John Harrington,Shane Foley,25.86,35,0,3,-10,60,70,100,100,80,100,125,88.05,723.05,6,0,1980,0,52,2,2,2,0,0,0, 
260719,1410,Curragh,Cape Primrose,Turf, ,N,8,8.66,6,6.5,4,U,f,3,129,Y,0,19,5,8,5,3,2,0,0,366,0,3,5.01,0,0,0,0,Jul,Mdn-Fil-EBF,A P O'Brien,Wayne Lordan,40.35,41.74,0,5,-40,33.33,70,70,33.33,80,80,0,86.56,453.22,4,0,1980,0,83,1,4,4,0,0,0, 
260719,1410,Curragh,Mosel,Turf, ,N,8,8,12,13,4,S,f,3,129,Y,1.79,17,4,4,4,99,99,0,0,428,2,4,61.66,0,0,0,0,Jul,Mdn-Fil-EBF,Joseph Patrick O'Brien,J M Sheridan,58.76,59.31,0,0,-20,33.33,33.33,33.33,33.33,100,70,125,33.33,461.65,8,0,1980,0,0,0,0,0,0,0,0, 
260719,1410,Curragh,Sunatia,Turf, ,N,8,10.33,15,17,4,U,f,3,129,Y,1.79,20,6,5,3,6,4,0,0,458,3,4,30,0,0,0,0,Jul,Mdn-Fil-EBF,D K Weld,Chris Hayes,34.2,42.44,0,14,-30,33.33,33.33,33.33,33.33,100,100,125,70.14,528.46,7,0,1980,0,25,1,1,1,0,0,0, 
260719,1410,Curragh,Trumph,Turf, ,N,8,21,41,51,4,S,f,3,129,Y,0,25,8,5,8,5,99,0,0,246,0,6,0,0,0,0,0,Jul,Mdn-Fil-EBF,Mrs John Harrington,Nathan Crosse,25.86,22.98,0,8,-30,33.33,33.33,33.33,33.33,80,33.33,0,33.33,279.98,2,0,1980,0,274,0,1,1,0,0,0, 
260719,1410,Curragh,Storm Petrel,Turf, ,N,8,23,41,51,4,U,f,3,129,Y,1.79,23,7,5,6,4,5,0,0,361,1,5,28.33,0,0,0,0,Jul,Mdn-Fil-EBF,Ms M McDowall,Gary Halpin,0,0,0,4,-30,33.33,70,33.33,33.33,33.33,33.33,125,33.33,394.98,1,0,1980,0,19,1,2,2,0,0,0, 
260719,1415,Stratford,Whatyouwaitingfor,Chase, ,Y,5,4,2.2,2.63,4,S,g,5,161, ,0,7,2,2,1,2,1,0,2,433,2,2,50,0,0,0,0,Jul,Hcap-Nov-Cha,Charlie Longsdon,Gavin Sheehan,18,72.05,0,2,20,60,70,100,70,33.33,100,0,33.33,466.66,0,0,4278,0,33,2,7,12,332,6,0, 
260719,1415,Stratford,Duel Au Soleil,Chase, ,Y,5,3.33,3.75,3.75,4,S,g,6,164, ,0,5,1,1,2,1,2,0,3,383,1,2,3.34,0,0,0,0,Jul,Hcap-Nov-Cha,Ben Pauling,Mr Beau Morgan,18.58,44.43,5,4,25,60,33.33,100,50,80,60,0,33.33,416.66,0,0,4278,0,18,1,6,11,261,6,0, 
260719,1415,Stratford,Mary,Chase, ,Y,5,5.33,6,4.5,4,S,m,7,158, ,0,14,4,4,3,3,3,0,0,379,2,4,180.01,0,0,0,0,Jul,Hcap-Nov-Cha,Ian Williams,Mr Charlie Todd,32.81,0,0,3,-20,33.33,33.33,100,100,80,33.33,0,33.33,413.32,0,0,4278,0,36,3,7,15,299,6,0, 
260719,1415,Stratford,The Long Walk,Chase, ,Y,5,4.66,5.5,5.5,4,S,g,6,162, ,0,11,3,3,3,99,99,0,0,379,2,4,0,0,0,0,0,Jul,Hcap-Nov-Cha,Jonjo O'Neill,Richie McLernon,58.84,26.9,0,9,-10,33.33,33.33,100,33.33,100,80,0,33.33,413.32,0,0,4278,0,43,1,6,12,424,7,0, 
260719,1415,Stratford,Hooper,Chase, ,Y,5,6.66,21,21,4,D,g,10,156, ,0,16,5,4,5,99,99,0,0,199,0,7,0,0,0,0,0,Jul,Hcap-Nov-Cha,Nigel Twiston-Davies,Miss A Jackson-Fennell,29.2,25,7,2,-20,33.33,33.33,33.33,33.33,33.33,33.33,0,33.33,233.31,0,0,4278,0,33,2,2,5,0,0,0, 
260719,1423,Redcar,Derrygarran Lad,Turf, ,N,6,6,2.2,2.25,5,D,g,3,133, ,0.96,13,3,2,5,99,99,2,0,359,0,4,50.67,0,0,0,0,Jul,Mdn,Julie Camacho,Ryan Sexton,42.79,38.29,0,2,-20,33.33,33.33,33.33,33.33,80,50,96,33.33,392.65,6,0,1540,0,154,0,2,2,0,0,0, 
260719,1423,Redcar,Indefensible,Turf, ,N,6,3.33,2.5,2.25,5,S,g,3,131, ,1.25,4,1,1,1,1,1,5,5,558,3,1,120.01,0,0,0,0,Jul,Mdn,Ollie Pears,Harry Russell,52.32,38.42,0,3,95,70,60,70,33.33,100,100,125,93.75,652.08,2,0,1540,0,1,4,7,8,0,0,0, 
260719,1423,Redcar,Feliz Navidad,Turf, ,N,6,5.33,8,8.5,5,S,g,3,131, ,1.59,8,2,2,2,2,2,1,1,438,2,4,12,0,0,0,0,Jul,Mdn,David O'Meara,Daniel Tudhope,29.09,35.66,0,5,-20,33.33,33.33,33.33,33.33,80,100,125,33.33,471.65,4,0,1540,0,26,1,1,1,0,0,0, 
260719,1423,Redcar,Twilight Baby,Turf, ,N,6,7,17,19,5,S,f,3,126, ,0.62,15,5,2,6,3,3,4,0,308,0,5,0,0,0,0,0,Jul,Mdn,Gay Kelleway,Shane Gray,19.11,23.52,0,8,-20,33.33,33.33,33.33,33.33,33.33,80,62,33.33,341.98,3,0,1540,0,14,1,2,2,0,0,0, 
260719,1423,Redcar,Triple P,Turf, ,N,6,7.66,19,19,5,S,g,3,131, ,1.13,13,3,2,3,99,99,5,0,426,2,4,54.67,0,0,0,0,Jul,Mdn,Tim Easterby,Duran Fentiman,35.17,31.28,0,0,-20,33.33,33.33,33.33,33.33,100,80,113,33.33,459.65,5,0,1540,0,0,0,0,0,0,0,0, 
